e_form,mu_b,vpa,gap pbe,a,alpha,beta,gamma,e_form oxygen,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
-2.492,0.137,15.833,0.0,4.294,90.0,90.0,90.0,-1.022,8.0,63.0,55.0,28.8,24.96,8.0,13.0,87.0,74.0,59.8,32.64,87.0,15.9994,151.964,135.9646,67.773534,62.1289608,15.9994,54.8,1193.0,1138.2,490.48,522.816,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,207.0,141.0,120.6,65.52000000000001,66.0,1.1,3.44,2.34,2.521,1.1027999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,3.0,9.0,6.0,6.0,1.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,2.0,9.0,7.0,4.4,2.88,2.0,9.105,36.8975,27.7925,20.1345,13.235399999999998,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0,-2,3,5,3.2732683535398857
-2.492,0.2,17.07,0.0,4.403,90.0,90.0,90.0,-1.651,8.0,70.0,62.0,30.8,27.360000000000003,8.0,19.0,87.0,68.0,63.8,27.839999999999996,87.0,15.9994,173.054,157.0546,73.05884,68.471328,15.9994,54.8,1294.0,1239.2,510.08000000000004,546.336,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,201.0,135.0,117.2,61.44000000000001,66.0,1.14,3.44,2.3,2.544,1.0752,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,3.6,4.32,0.0,6.0,16.0,10.0,8.0,3.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,10.0,10.0,3.2,2.72,2.0,9.105,34.81,25.705000000000002,19.249000000000002,12.1728,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,-2,3,5,3.2732683535398857
-2.49,0.8,11.181,0.0,5.262,90.0,90.0,90.0,4.948,8.0,73.0,65.0,24.4,19.68,8.0,48.0,87.0,39.0,72.2,17.759999999999998,87.0,15.9994,180.94788,164.94848,56.776824999999995,49.66842199999999,15.9994,54.8,3290.0,3235.2,994.68,1127.8560000000002,54.8,5.0,16.0,11.0,12.0,4.8,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,170.0,104.0,101.4,42.480000000000004,66.0,1.5,3.44,1.94,2.6740000000000004,0.9192,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.6,1.9200000000000004,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,6.0,19.0,13.0,8.8,4.08,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,7.0,7.0,2.4,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.6,1.9200000000000004,2.0,9.105,18.12,9.015,11.184517241380002,2.774193103448001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.923862068959999e-05,0.0,12.0,229.0,217.0,96.4,101.28,12.0,-2,4,6,3.3806170189140663
-2.49,1.188,12.841,0.0,4.004,90.0,90.0,90.0,3.86,8.0,94.0,86.0,38.4,36.48,8.0,24.0,87.0,63.0,67.2,23.759999999999998,87.0,15.9994,244.0,228.0006,95.16764,95.00188800000001,15.9994,54.8,3695.0,3640.2,954.4799999999999,1096.208,54.8,3.0,16.0,13.0,11.4,5.5200000000000005,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,187.0,121.0,109.4,52.08,66.0,1.28,3.44,2.16,2.7920000000000003,0.7776,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,14.0,14.0,4.0,4.8,0.0,6.0,20.0,14.0,9.2,4.319999999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,8.0,8.0,1.6,2.56,0.0,2.0,8.0,6.0,4.0,2.4,2.0,9.105,18.08,8.974999999999998,12.288999999999998,3.8207999999999993,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3180036375,0.3180036375,0.0636007275,0.10176116399999999,0.0,11.0,229.0,218.0,55.2,69.52000000000001,12.0,-2,4,6,3.3806170189140663
-2.49,0.388,12.267,0.0,5.357,90.0,90.0,90.0,1.999,8.0,61.0,53.0,25.6,21.119999999999997,8.0,21.0,87.0,66.0,67.0,24.0,87.0,15.9994,145.0,129.0006,58.19964,50.640288,15.9994,54.8,2430.0,2375.2,793.48,886.4159999999999,54.8,3.0,16.0,13.0,11.6,5.279999999999999,16.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,66.0,199.0,133.0,108.8,51.35999999999999,66.0,1.155,3.44,2.285,2.675,0.9179999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,5.0,5.0,1.0,1.6,0.0,6.0,7.0,1.0,6.4,0.4800000000000001,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,9.0,9.0,1.8,2.88,0.0,2.0,9.0,7.0,4.0,2.4,2.0,9.105,33.8425,24.7375,15.0885,7.501599999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,0,0,0,0.0
-2.49,0.0,12.58,0.0,3.977,90.0,90.0,90.0,4.98,8.0,73.0,65.0,21.8,20.48,8.0,48.0,87.0,39.0,75.4,13.919999999999998,87.0,15.9994,180.94788,164.94848,50.650216,52.1190656,15.9994,54.8,3290.0,3235.2,875.4799999999999,984.816,54.8,2.0,16.0,14.0,11.0,6.0,16.0,2.0,6.0,4.0,3.0,1.2,2.0,66.0,170.0,104.0,101.8,42.96,66.0,1.31,3.44,2.13,2.6260000000000003,0.9767999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,2.0,19.0,17.0,7.8,4.4799999999999995,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.6,1.7600000000000002,2.0,9.105,22.89,13.785,13.665000000000001,5.4719999999999995,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0,-2,4,6,3.3806170189140663
-2.488,0.0,12.534,0.744,3.867,90.0,90.0,90.0,4.657,8.0,50.0,42.0,19.2,13.439999999999998,8.0,43.0,87.0,44.0,76.8,13.520000000000001,87.0,15.9994,118.71,102.7106,42.91504,32.298767999999995,15.9994,54.8,1941.0,1886.2,522.096,567.5616,54.8,4.0,16.0,12.0,13.2,3.6800000000000006,16.0,2.0,5.0,3.0,3.0,1.2,2.0,66.0,160.0,94.0,99.4,40.08,66.0,1.54,3.44,1.9,2.7640000000000002,0.8111999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,10.0,10.0,2.4,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,10.0,7.2,2.72,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.6,1.9200000000000004,2.0,9.105,33.285,24.179999999999996,15.457999999999998,7.623599999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.50666666666e-06,7.210666666656e-06,0.0,12.0,194.0,182.0,74.2,74.64000000000001,12.0,-2,4,6,3.3806170189140663
-2.487,0.4,11.162,0.0,5.289,90.0,90.0,90.0,2.931,8.0,62.0,54.0,22.6,17.52,8.0,23.0,87.0,64.0,68.4,22.32,87.0,15.9994,150.36,134.3606,51.458279000000005,42.550654800000004,15.9994,54.8,1768.0,1713.2,655.48,720.816,54.8,3.0,16.0,13.0,12.0,4.8,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,198.0,132.0,104.4,46.08,66.0,1.17,3.44,2.27,2.6740000000000004,0.9192,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,0.0,6.0,6.0,1.2,1.92,0.0,6.0,9.0,3.0,7.0,1.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,8.0,8.0,1.6,2.56,0.0,2.0,8.0,6.0,3.4,1.8399999999999999,2.0,9.105,33.23,24.124999999999996,14.157999999999998,7.628799999999998,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.30969424,0.49551078400000004,0.0,12.0,194.0,182.0,79.2,80.64000000000001,12.0,-2,3,5,3.2732683535398857
-2.487,1.0,8.709,3.851,4.928,90.0,90.0,90.0,5.482,8.0,25.0,17.0,12.6,5.5200000000000005,8.0,52.0,87.0,35.0,78.2,10.559999999999999,87.0,15.9994,54.938045,38.938645,26.204349,12.245938800000001,15.9994,54.8,1687.0,1632.2,674.08,743.1360000000001,54.8,7.0,16.0,9.0,13.8,2.7199999999999998,16.0,2.0,4.0,2.0,2.6,0.72,2.0,66.0,139.0,73.0,89.6,28.32,66.0,1.55,3.44,1.89,2.754,0.8231999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,5.8,0.7200000000000001,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0,1.2,2.0,9.105,20.44,11.335,11.64851724138,3.5165931034480002,9.105,0.0,0.773,0.773,0.15460000000000002,0.24736000000000002,0.0,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.923862068959999e-05,0.0,12.0,227.0,215.0,96.0,100.8,12.0,-2,4,6,3.3806170189140663
-2.487,0.0,8.307,2.953,3.463,90.0,90.0,90.0,5.345,5.0,39.0,34.0,13.6,10.16,8.0,12.0,87.0,75.0,69.0,22.8,87.0,10.811,88.90585,78.09485000000001,29.54301,23.745136000000002,15.9994,54.8,2348.0,2293.2,862.28,968.976,54.8,3.0,16.0,13.0,12.8,3.9199999999999995,16.0,2.0,5.0,3.0,2.6,0.9600000000000002,2.0,66.0,190.0,124.0,94.4,38.24,66.0,1.22,3.44,2.2199999999999998,2.716,0.8687999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.6799999999999997,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.8,1.44,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.0,2.4,2.0,7.1725,32.365,25.192500000000003,13.370500000000002,7.597800000000001,9.105,0.0,1.524,1.524,0.3048,0.48768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,79.2,80.64000000000001,12.0,-2,3,5,3.2732683535398857
-2.487,0.0,17.598,0.497,4.448,90.0,90.0,90.0,-1.117,8.0,66.0,58.0,30.0,26.4,8.0,19.0,87.0,68.0,62.2,29.76,87.0,15.9994,162.5,146.5006,70.94803999999999,65.938368,15.9994,54.8,1685.0,1630.2,628.6800000000001,688.6560000000001,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,201.0,135.0,118.2,62.64000000000001,66.0,1.14,3.44,2.3,2.536,1.0848,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.8,3.3599999999999994,0.0,6.0,12.0,6.0,7.2,1.9200000000000004,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.8,3.3599999999999994,0.0,2.0,10.0,8.0,4.0,2.4,2.0,9.105,34.81,25.705000000000002,18.673,11.4816,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,-2,3,5,3.2732683535398857
-2.487,0.397,13.358,0.0,5.652,90.0,90.0,90.0,3.73,8.0,89.0,81.0,31.2,27.839999999999996,8.0,14.0,87.0,73.0,65.6,25.68,87.0,15.9994,227.0,211.0006,74.59964,70.320288,15.9994,54.8,2430.0,2375.2,783.48,874.4159999999999,54.8,3.0,16.0,13.0,11.6,5.279999999999999,16.0,2.0,7.0,5.0,3.6,1.9200000000000004,2.0,66.0,215.0,149.0,112.0,55.2,66.0,1.1,3.44,2.34,2.664,0.9311999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.2,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,5.6,1.0400000000000003,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,2.8,3.3599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.0,2.4,2.0,9.105,44.5125,35.4075,17.2225,10.916,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,0,0,0,0.0
-2.486,0.6,10.702,0.436,3.768,90.0,90.0,90.0,2.781,8.0,24.0,16.0,13.8,6.959999999999999,8.0,11.0,87.0,76.0,64.2,27.360000000000003,87.0,15.9994,51.9961,35.9967,28.9900424,15.588770879999998,15.9994,54.8,2180.0,2125.2,831.68,932.2560000000001,54.8,3.0,16.0,13.0,11.4,5.5200000000000005,16.0,2.0,4.0,2.0,2.8,0.96,2.0,66.0,170.0,104.0,101.4,42.480000000000004,66.0,1.36,3.44,2.08,2.668,0.9263999999999999,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.2,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,5.4,0.9599999999999997,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,2.8,3.3599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.2,2.6399999999999997,2.0,9.105,22.235,13.129999999999999,12.148,4.0348,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,1.2700000000000001e-06,2.032e-06,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0,-2,3,5,3.2732683535398857
-2.484,0.2,14.681,0.0,4.187,90.0,90.0,90.0,-1.704,8.0,57.0,49.0,20.2,14.719999999999999,8.0,7.0,87.0,80.0,56.2,36.96,87.0,15.9994,138.90547,122.90607000000001,45.396334,37.40365440000001,15.9994,54.8,1193.0,1138.2,494.48,527.616,54.8,2.0,16.0,14.0,10.6,6.480000000000001,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,207.0,141.0,116.2,60.24000000000001,66.0,1.0,3.44,2.44,2.484,1.1472,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.6,1.6800000000000002,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.0,2.4,2.0,9.105,37.77,28.665000000000003,20.3965,13.5498,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,0,0,0,0.0
-2.484,0.2,11.029,0.0,3.806,90.0,90.0,90.0,3.097,8.0,91.0,83.0,25.4,26.24,8.0,18.0,87.0,69.0,69.4,21.119999999999997,87.0,15.9994,231.03586,215.03646,60.667812000000005,68.14721920000001,15.9994,54.8,1845.0,1790.2,586.48,638.016,54.8,2.0,16.0,14.0,10.6,6.480000000000001,16.0,2.0,7.0,5.0,3.2,1.52,2.0,66.0,200.0,134.0,107.8,50.160000000000004,66.0,1.31,3.44,2.13,2.6260000000000003,0.9767999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,0.4,0.64,0.0,2.0,6.0,4.0,5.0,1.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,12.0,12.0,2.4,3.84,0.0,0.0,21.0,21.0,5.4,6.24,2.0,9.105,25.18,16.075,15.077000000000002,7.1664,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,73.8,74.16,12.0,0,0,0,0.0
-2.482,0.798,12.842,0.0,5.546,90.0,90.0,90.0,3.955,8.0,93.0,85.0,29.8,26.160000000000004,8.0,22.0,87.0,65.0,72.4,20.159999999999997,87.0,15.9994,237.0,221.0006,71.52763999999999,66.633888,15.9994,54.8,1211.4,1156.6000000000001,458.56000000000006,484.51200000000006,54.8,3.0,16.0,13.0,13.0,4.0,16.0,2.0,7.0,5.0,3.4,1.6799999999999997,2.0,66.0,190.0,124.0,101.6,42.72,66.0,1.36,3.44,2.08,2.7380000000000004,0.8423999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,4.0,4.0,0.8,1.28,0.0,6.0,14.0,8.0,7.8,2.4799999999999995,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,10.0,10.0,2.0,3.2,0.0,2.0,19.0,17.0,5.8,5.279999999999999,2.0,9.105,23.005,13.899999999999999,13.754749999999998,5.579699999999999,9.105,0.0,0.383,0.383,0.0766,0.12256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,64.6,64.16,12.0,0,0,0,0.0
-2.48,0.0,17.048,0.0,4.401,90.0,90.0,90.0,-2.151,8.0,69.0,61.0,30.8,27.360000000000003,8.0,21.0,87.0,66.0,63.8,27.839999999999996,87.0,15.9994,168.93421,152.93481,72.386482,67.6644984,15.9994,54.8,1818.0,1763.2,671.08,739.5360000000001,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,199.0,133.0,117.4,61.67999999999999,66.0,1.155,3.44,2.285,2.5450000000000004,1.0739999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,3.6,4.32,0.0,6.0,15.0,9.0,8.0,2.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.0,2.8,0.0,1.0,9.0,8.0,3.2,2.3200000000000003,2.0,9.105,33.8425,24.7375,18.1875,10.899000000000001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,-2,3,5,3.2732683535398857
-2.48,0.579,16.403,0.0,4.345,90.0,90.0,90.0,3.072,8.0,92.0,84.0,27.4,25.839999999999996,8.0,11.0,87.0,76.0,58.4,34.32000000000001,87.0,15.9994,238.02891,222.02951,66.1966044,68.73292224,15.9994,54.8,1814.0,1759.2,677.28,746.976,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,7.0,5.0,3.4,1.6799999999999997,2.0,66.0,196.0,130.0,112.8,56.15999999999999,66.0,1.36,3.44,2.08,2.612,0.9936,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,3.0,3.0,0.6,0.96,0.0,3.0,6.0,3.0,5.4,0.9599999999999997,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,3.6,4.32,0.0,0.0,11.0,11.0,2.2,3.5200000000000005,0.0,2.0,20.0,18.0,7.0,6.0,2.0,9.105,22.235,13.129999999999999,13.915000000000001,5.772,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,1.2700000000000001e-06,2.032e-06,0.0,12.0,194.0,182.0,58.6,55.92,12.0,-2,3,5,3.2732683535398857
